"","baseMean","log2FoldChange","lfcSE","pvalue","padj","rownames"
"Misin08G170400.1",244.458402085678,1.63458650444099,0.930880004859249,0.000184280951371199,0.0190559237142483,"Misin08G170400.1"
"Misin08G185100.1",866.439078380148,0.783910706256545,0.437782166027124,0.000347889359093226,0.0307254741330288,"Misin08G185100.1"
"Misin08G186300.1",125.842364436452,3.14925336321125,1.76714873690254,9.84671502688104e-05,0.0115324298276786,"Misin08G186300.1"
"Misin08G214900.1",32.7327322973312,-2.0056828571502,2.46768954763248,0.000675711105441224,0.0494173674413535,"Misin08G214900.1"
"Misin08G228000.1",347.528289397484,-2.83574866959055,0.485708911884211,6.16857597400065e-10,4.10286457529982e-07,"Misin08G228000.1"
"Misin08G244100.1",15.7948883601662,3.15360690249915,2.05370349740208,0.00013983730151733,0.0155334734417447,"Misin08G244100.1"
"Misin08G246900.1",47.3827954367407,-1.37152293831396,1.12504406618553,0.000554976828320231,0.0428357831314505,"Misin08G246900.1"
"Misin08G248700.1",567.781530408416,-1.65509072371564,0.759388325118195,8.64224226615963e-05,0.0104394798674742,"Misin08G248700.1"
"Misin08G259700.1",46.0996895475534,1.55291306035141,1.28741634663063,0.000515300261907687,0.0407466815849215,"Misin08G259700.1"
"Misin08G264700.1",654.21435747389,0.692411321146007,0.257812051098721,8.300148592975e-05,0.0100941423351361,"Misin08G264700.1"
"Misin08G281900.1",746.314159182274,-0.78811887809098,0.497223020144664,0.000483818391915256,0.0391122106788477,"Misin08G281900.1"
"Misin08G284800.1",57.2972690567996,-2.47386192335239,0.822153118249719,1.79249194732614e-05,0.00303680829126402,"Misin08G284800.1"
"Misin08G287400.1",36.7280515267565,6.47514144393989,1.95406371528229,3.40332908883057e-06,0.000767968104704915,"Misin08G287400.1"
"Misin08G292300.1",44.6929267915991,-1.88309199641194,2.01663758272961,0.000647651440788265,0.0479288755116316,"Misin08G292300.1"
"Misin08G295000.1",3730.7062753298,1.91416905760261,0.978560590984647,0.000119836676415139,0.0135900968074144,"Misin08G295000.1"
"Misin08G305000.1",1994.69202050794,2.24739365338009,0.768074549778863,2.12508598224259e-05,0.00341327984973814,"Misin08G305000.1"
"Misin08G308700.1",93.8933615425894,3.1453886834773,1.62142252383678,7.84486517633121e-05,0.00973829749711622,"Misin08G308700.1"
"Misin08G323100.1",152.164382712353,3.06465047790536,0.528600062937804,6.78719633389543e-10,4.353097648674e-07,"Misin08G323100.1"
"Misin08G324500.1",62.4714257917236,2.24076128503008,2.16758354561002,0.000447370778399973,0.0376007811018698,"Misin08G324500.1"
"Misin08G326800.1",421.936857789785,0.929643808977672,0.32219837001485,4.61060482989509e-05,0.00636913680027174,"Misin08G326800.1"
"Misin08G331400.1",787.946106097498,2.72580852706364,0.569430164405997,1.26399757221375e-07,4.60120737858214e-05,"Misin08G331400.1"
"Misin01G004600.1",753.236748047879,-0.727547368907315,0.359227126152859,0.000253777155520166,0.0243712018781621,"Misin01G004600.1"
"Misin01G012200.1",67.1078172407465,-2.44739123167117,0.497921148863488,6.47893488128743e-08,2.68502012868739e-05,"Misin01G012200.1"
"Misin01G012900.1",719.023445848506,-0.658618140898961,0.388905963394629,0.000483896501141431,0.0391122106788477,"Misin01G012900.1"
"Misin01G015800.1",905.897085724909,0.959148768687002,0.249849181704902,5.59300457083978e-06,0.00114571528993914,"Misin01G015800.1"
"Misin01G016200.1",501.6277558911,-1.63578624896368,0.536559469513679,1.60406850147018e-05,0.00275220351964032,"Misin01G016200.1"
"Misin01G017800.1",2392.84962940637,-0.777616224843914,0.224931208699677,1.87411091239212e-05,0.00311628782114585,"Misin01G017800.1"
"Misin01G021900.1",3975.90588206777,-1.24943088076132,0.280463905009273,2.39705269999663e-07,7.97167988964927e-05,"Misin01G021900.1"
"Misin01G025200.1",141.534854264909,0.783830833988013,0.523553849810333,0.000562853324886798,0.043054279823819,"Misin01G025200.1"
"Misin01G025300.1",1942.24653552433,1.52309419002925,0.358401841927999,3.83837022992221e-07,0.000119533061350901,"Misin01G025300.1"
"Misin01G025700.1",330.802780977116,-1.03165245347073,0.382348252639147,5.44770192214375e-05,0.0072289394348644,"Misin01G025700.1"
"Misin01G026300.1",16.5459612367085,1.96585492646567,1.54292452168343,0.000366902438140087,0.0320890728162292,"Misin01G026300.1"
