"","baseMean","log2FoldChange","lfcSE","pvalue","padj","rownames"
"Misin05G324900.1",243.18518852633,5.09253230611117,1.02788531229866,7.14548964522286e-08,2.65491899749229e-05,"Misin05G324900.1"
"Misin05G328000.1",2137.85674079364,-0.731411540333918,0.533970128705616,0.00063811125900002,0.0417568765758988,"Misin05G328000.1"
"Misin05G333300.1",144.920661829781,0.982031500852521,0.852534737900204,0.000749537927003814,0.0465759582668172,"Misin05G333300.1"
"Misin05G333400.1",4027.71928921196,1.95719635958414,0.811820793709144,4.1866260807073e-05,0.00524545302553734,"Misin05G333400.1"
"Misin05G335800.1",15159.5118811054,1.08137293507734,0.642754187774487,0.000191476113766182,0.0171358399155367,"Misin05G335800.1"
"Misin05G344000.1",2160.98937352572,1.57153335499951,1.08921183034933,0.000296858495428283,0.0239875167769617,"Misin05G344000.1"
"Misin05G361400.1",7.111702254885,2.50933643313613,2.69789831334356,0.000492033579007537,0.0346061476097011,"Misin05G361400.1"
"Misin05G381500.1",46.3244913681405,1.14116737849776,0.863933991246596,0.000450886277361041,0.0326938064506407,"Misin05G381500.1"
"MisinT440000.1",761.588297757343,2.31093429753442,0.494956033945219,1.61448700291609e-07,5.2715446837639e-05,"MisinT440000.1"
"Misin10G003000.1",66.2507240602848,-9.46293248685504,1.50202796980982,7.46072800252014e-13,1.00486680283943e-09,"Misin10G003000.1"
"Misin10G003100.1",240.079489286995,-6.53381314115353,0.526867545339971,2.81741432475083e-36,7.58940983729755e-32,"Misin10G003100.1"
"Misin10G003200.1",455.383752958492,-2.46365344753086,0.52003824519993,1.25088685068513e-07,4.26528665067477e-05,"Misin10G003200.1"
"Misin10G003700.1",16.1922548348206,-4.96759118053979,2.65572551504609,4.65249010284633e-05,0.00568373932632303,"Misin10G003700.1"
"Misin10G005300.1",28.9633091679086,-6.79050255735002,1.51604972691416,2.11907527509185e-07,6.71559884973962e-05,"Misin10G005300.1"
"Misin10G020200.1",289.09657123406,-2.47610322449415,0.528209458398351,1.52558468890403e-07,5.10502329904998e-05,"Misin10G020200.1"
"Misin10G023700.1",16.0504717290869,2.00626230117523,2.43097103530501,0.000806487024150796,0.0490954671481629,"Misin10G023700.1"
"Misin10G025400.1",16.6361514319716,-6.81274993359786,1.4368229672747,8.05661060481776e-08,2.91308655258092e-05,"Misin10G025400.1"
"Misin10G028900.1",122.620732826435,-4.43592721378942,0.668435823351247,4.60175566970047e-12,5.16499138968985e-09,"Misin10G028900.1"
"Misin10G033300.1",44.3963921822483,3.75838267188653,0.702155485950192,7.48942829030698e-09,3.50863434035034e-06,"Misin10G033300.1"
"Misin10G034300.1",255.339184799059,-1.12000146239212,0.765453149867342,0.000323085814885738,0.0255223581773741,"Misin10G034300.1"
"Misin10G036400.1",366.169342492165,1.16185539400331,0.254658661749801,5.45046741064413e-09,2.66809264418496e-06,"Misin10G036400.1"
"Misin10G036800.1",484.161157406334,1.314000356541,0.525129137816583,2.36522071389797e-05,0.00330977314185073,"Misin10G036800.1"
"Misin10G036900.1",44.5083603392125,5.81066627018107,1.450618967102,1.37709449649669e-06,0.000335705728501174,"Misin10G036900.1"
"Misin10G037100.1",154.534722752474,1.71509585569205,1.15370202458268,0.000261764432945978,0.0217632080632169,"Misin10G037100.1"
"Misin10G037700.1",152.074034168232,-1.77590806647585,0.352489860948749,1.97305663594839e-08,8.30456455169684e-06,"Misin10G037700.1"
"Misin10G038400.1",4620.98574908635,2.43562753132441,1.01964000824799,4.46063074332673e-05,0.00551184590130109,"Misin10G038400.1"
"Misin10G038500.1",602.84021748615,2.5966621198911,1.00820896897677,3.19907081156324e-05,0.00420365707251145,"Misin10G038500.1"
"Misin10G040400.1",61.4106177663382,3.02752971644015,0.530079725102558,8.37728486081596e-10,5.21509618558229e-07,"Misin10G040400.1"
"Misin10G040500.1",225.151186688209,3.68796443389377,0.433534313024031,1.83270124580014e-18,8.22806496812354e-15,"Misin10G040500.1"
"Misin10G043700.1",24.4973544560261,-3.25580337231805,0.712255277703133,2.49085460611778e-07,7.75692438754886e-05,"Misin10G043700.1"
"Misin10G046900.1",831.681547607983,-2.46547322888261,0.738293299436797,7.4072130661041e-06,0.00129566105174142,"Misin10G046900.1"
"Misin10G053700.1",13.6419520354417,3.20032188473646,2.73121158888436,0.000256333152684408,0.0216118131469053,"Misin10G053700.1"
"Misin10G060500.1",46.0823924389946,-7.76959657846688,1.63371928714284,3.10177453966389e-08,1.24707539794322e-05,"Misin10G060500.1"
"Misin10G064000.1",67.7108129770734,5.26487157916584,0.789204984868285,4.02869287733906e-12,4.61799635673706e-09,"Misin10G064000.1"
"Misin10G064900.1",314.311883762038,2.38569077979918,1.61543648581756,0.000230066871686889,0.0199595051725139,"Misin10G064900.1"
"Misin10G066100.1",388.622322626068,-1.75427496594946,0.79870361324699,6.17487930946856e-05,0.00715422844726062,"Misin10G066100.1"
"Misin10G066200.1",610.566855999571,-0.624235791903159,0.219120130084804,5.5851896384003e-05,0.00664120897493618,"Misin10G066200.1"
"Misin10G070300.1",4189.75188690297,1.09774802825929,0.872542601503856,0.000536279743446894,0.0368939800850268,"Misin10G070300.1"
"Misin10G071100.1",54.8834718992762,-8.84002630635517,1.58540947605181,1.39360909446276e-10,1.02850260224906e-07,"Misin10G071100.1"
"Misin10G074500.1",207.141632563036,-1.18660105697839,0.57427574677215,7.05542595658434e-05,0.00785353457460705,"Misin10G074500.1"
"Misin10G077800.1",111.725352574046,-1.03142831038389,0.503052210605624,7.53619767812298e-05,0.00828597244711991,"Misin10G077800.1"
"Misin10G078300.1",89.1774221544794,-1.80203022588262,0.388785367854375,1.04715282830826e-07,3.68727834151031e-05,"Misin10G078300.1"
"Misin10G080400.1",98.4057593750121,6.59442396362376,2.66537975149735,8.51459460578842e-06,0.00144252762385802,"Misin10G080400.1"
"Misin10G081900.1",179.508246574274,3.36860051536872,2.9777855407723,0.000225142299068828,0.0195953818454493,"Misin10G081900.1"
"Misin10G085200.1",4120.00175936497,2.25277236613328,0.417155773691386,6.21593027854146e-09,2.96356852881789e-06,"Misin10G085200.1"
"Misin10G085900.1",18.7203942137645,-2.10572501504187,1.34092187978029,0.000204427048622003,0.0181904552455782,"Misin10G085900.1"
"Misin10G088900.1",22.886779450083,-3.4388883572877,1.42744103909013,4.01444733711663e-05,0.00510090448790468,"Misin10G088900.1"
"Misin10G089800.1",188.373367181654,-1.1921586951819,0.981073010190883,0.000565651062152369,0.0381407396413753,"Misin10G089800.1"
"Misin10G092100.1",78.9739964893048,-3.14135199552233,0.555081578444619,1.13177286935859e-09,6.62763731920587e-07,"Misin10G092100.1"
"Misin10G098300.1",145.975245591735,7.37148166858069,0.727175014826979,1.92405506478493e-25,2.5914616653822e-21,"Misin10G098300.1"
"Misin10G103000.1",508.25317636418,-1.0011019842567,0.407360098836194,2.35969072116042e-05,0.00330977314185073,"Misin10G103000.1"
"Misin10G103500.1",559.588179928707,-0.906899880477876,0.48418287939816,0.000137427024529804,0.0130350016664493,"Misin10G103500.1"
"Misin10G103600.1",1314.28728829234,-0.960076870080694,0.449898078652391,6.36815493753772e-05,0.0072533688638445,"Misin10G103600.1"
"Misin10G103800.1",358.632863508084,-0.647566093872303,0.377122683929586,0.000439519382803664,0.0320650419743955,"Misin10G103800.1"
"Misin10G106600.1",231.535528986034,2.70812927126663,0.309284355130993,1.67329693767975e-19,1.0016541390833e-15,"Misin10G106600.1"
"Misin10G107800.1",92.7285921033684,-0.905904877534772,0.545726824589666,0.000234275667303541,0.0202269256025293,"Misin10G107800.1"
"Misin10G115700.1",96.7817547304247,-6.61821338993734,0.790579547163429,5.3296942576689e-18,1.91424852087941e-14,"Misin10G115700.1"
"Misin10G139100.1",117.767366182671,4.12942121541188,1.43518295667909,1.73690233018646e-05,0.00257784057958115,"Misin10G139100.1"
"Misin10G139800.1",436.122713772368,2.19542037676399,1.41844681041385,0.00020970146529058,0.018469685612433,"Misin10G139800.1"
"Misin10G170600.1",956.342725945613,-0.52494083950014,0.233237740436773,0.000442869890165535,0.0322427234225246,"Misin10G170600.1"
"Misin10G170700.1",23.946347280748,2.1609298224816,2.19649572491596,0.000607582209416869,0.0403618884492402,"Misin10G170700.1"
"Misin10G181000.1",2594.79939803365,1.36764260508838,0.874883483698785,0.000238024056784332,0.0204848978582363,"Misin10G181000.1"
"Misin10G182700.1",32.1448097525241,3.65742769512166,0.662116360918779,2.82914934819218e-09,1.47980991392091e-06,"Misin10G182700.1"
"Misin10G196200.1",1373.81173400143,-8.29666840247924,0.998634654441653,1.59667525180221e-18,7.82007992644035e-15,"Misin10G196200.1"
"MisinT050600.1",255.685096996991,1.44855954511525,0.43173133026996,2.55456830715334e-06,0.000552720351597936,"MisinT050600.1"
"MisinT342100.1",334.336033713506,-0.959717083596161,0.319848392087603,3.82056142560517e-06,0.000762343506683254,"MisinT342100.1"
"Misin17G007400.1",211.393166911163,2.50408101116713,1.74071285470461,0.000239848093246872,0.020576140165088,"Misin17G007400.1"
"Misin17G010600.1",39.4749164770768,-1.95118239061951,1.8230780698323,0.000575068088289039,0.0386306649084439,"Misin17G010600.1"
"Misin17G011400.1",7.675023354548,2.58182319661592,2.94706282722091,0.000439834172047856,0.0320650419743955,"Misin17G011400.1"
"Misin17G012500.1",56.1267502141759,2.83262015486736,3.10973961179245,0.000337038676832508,0.0264307987108463,"Misin17G012500.1"
"Misin17G021400.1",1990.06958306972,0.722541540587653,0.489540564781763,0.000523299102246312,0.036330849398866,"Misin17G021400.1"
"Misin17G034300.1",123.135049422972,3.34220246407283,0.694303073713377,9.17629986566705e-08,3.27399440571399e-05,"Misin17G034300.1"
"Misin17G084900.1",2368.1798727016,2.78515171704785,1.02406524030335,2.47623015835951e-05,0.00342068973799022,"Misin17G084900.1"
"Misin17G086600.1",308.266869655039,1.28024870094497,1.15327647956766,0.00069283166360853,0.043978061493575,"Misin17G086600.1"
"Misin17G118100.1",5663.12332124693,7.68623040572465,1.21980307237681,8.50605512380694e-12,8.64648527915281e-09,"Misin17G118100.1"
"Misin17G121400.1",129.911455508768,1.32244521191057,1.19454430067256,0.000683779288403318,0.0436994177493817,"Misin17G121400.1"
"Misin17G122200.1",700.548075488403,2.11068370843291,0.826813001046884,3.26737795555021e-05,0.004272572508623,"Misin17G122200.1"
"Misin17G131000.1",991.650460778607,1.04895841256033,0.739655507894567,0.000373973209332704,0.0284976048837333,"Misin17G131000.1"
"Misin17G142700.1",949.792291294749,-0.571590533764392,0.321653426867812,0.000619556075111162,0.0408243613579797,"Misin17G142700.1"
"Misin17G163800.1",1299.64155697348,1.69352665258233,0.642442181266128,2.38411221360231e-05,0.00332756594579856,"Misin17G163800.1"
"Misin17G168000.1",66.4056359138998,-3.19328307846397,0.569309232170067,1.51594871568062e-09,8.59702495339928e-07,"Misin17G168000.1"
"Misin17G168700.1",64.8052971992319,2.35558168941148,0.907506325936278,3.07789642742281e-05,0.00408427758688187,"Misin17G168700.1"
"Misin17G174300.1",85.9094273732833,5.79364011189439,1.7559076195824,5.25954378282974e-06,0.000987309830313423,"Misin17G174300.1"
"Misin17G180500.1",5752.20152873711,-0.517580076799757,0.202978036531567,0.000289083090819309,0.0235975022998337,"Misin17G180500.1"
"Misin17G209300.1",19.6993368074166,4.90741565649003,2.57301045649387,4.690854131601e-05,0.00571764177239828,"Misin17G209300.1"
"Misin17G213900.1",406.174142167039,1.95326905311182,1.56611370446295,0.000401801762710811,0.0298169007796763,"Misin17G213900.1"
"Misin17G216100.1",629.938375247716,4.18872619912714,0.51261672671527,4.45461812532389e-17,1.14282167381821e-13,"Misin17G216100.1"
"Misin17G217300.1",125.085180925214,3.15788714662104,0.934615265833192,7.24003615406659e-06,0.00127887523868963,"Misin17G217300.1"
"Misin17G219000.1",1154.18930454042,-0.872469732884157,0.293280549178798,5.41525597923673e-06,0.00100987960869185,"Misin17G219000.1"
"Misin17G219100.1",447.366651002958,-1.18391152080557,0.535172971378614,4.78091273817632e-05,0.00581425900156319,"Misin17G219100.1"
"Misin17G219700.1",1604.52365023445,8.06970213138288,1.16635514599835,8.96695515014011e-14,1.38027059632514e-10,"Misin17G219700.1"
"Misin17G223700.1",44.1867423283344,1.3872390644033,1.25832141308344,0.000670946086782025,0.0432320525455432,"Misin17G223700.1"
"Misin17G227100.1",81.4728745910693,-1.82621404891448,0.962944454909532,0.000112905326373618,0.0113062722274697,"Misin17G227100.1"
"Misin17G227200.1",12.9965596092719,2.11861304842755,1.85709388644975,0.00047024823061032,0.0335576586312723,"Misin17G227200.1"
"Misin17G227600.1",200.01599724131,-1.43934498012957,0.991496968434152,0.000300941751693233,0.0241452913124643,"Misin17G227600.1"
"Misin17G234900.1",34.6467066380254,1.66492407307832,1.28567476449896,0.000396382733085224,0.0294606960219219,"Misin17G234900.1"
"Misin17G238500.1",41.3029223310874,6.21889166775797,2.18666449688609,7.66976372801548e-06,0.00132864476156538,"Misin17G238500.1"
"Misin17G240300.1",166.453854270482,1.46747844165355,0.606055683079411,3.32297297668905e-05,0.00433474985760587,"Misin17G240300.1"
"Misin17G242400.1",1026.07821305463,0.924989325266515,0.591719841997609,0.000289969734908123,0.0235983677766996,"Misin17G242400.1"
"Misin17G243500.1",1307.15610155045,1.92382410613724,0.872614332585258,6.20692621169967e-05,0.00716465800860428,"Misin17G243500.1"
"Misin17G245600.1",407.04526227521,4.67721251647709,0.721567457817703,1.36562102767381e-11,1.26849711837804e-08,"Misin17G245600.1"
"Misin17G248600.1",108.901431333808,1.52930070011566,1.37028770896112,0.000613183174817089,0.0406337558957819,"Misin17G248600.1"
"Misin17G250700.1",87.0803094946657,3.83385418001471,0.987233868668671,2.45811374522198e-06,0.000536157400906212,"Misin17G250700.1"
"Misin17G251200.1",54.8760340623126,2.9739024063842,1.06914433831418,2.21608139626972e-05,0.00316688024466927,"Misin17G251200.1"
"Misin17G255500.1",27154.4822603231,1.70429403562866,1.14463748570594,0.000261130655734524,0.0217632080632169,"Misin17G255500.1"
"Misin17G261600.1",48.7662149133458,3.39374778254046,0.743343753890682,2.620618674057e-07,8.11412822211614e-05,"Misin17G261600.1"
"Misin17G269000.1",6291.00021250581,0.790308258603533,0.210524409753443,4.44906248271353e-07,0.000126821820770472,"Misin17G269000.1"
"MisinT500200.1",16.8649193484394,-5.93434218880908,1.50842922995114,1.53016118260864e-06,0.000368024257647503,"MisinT500200.1"
"MisinT180400.1",12.3024425349241,1.41954940344239,1.28004033855584,0.000651791618661074,0.0423805753822454,"MisinT180400.1"
"MisinT344300.1",126.617457684787,-7.46204596066649,1.18811624099749,1.23726291851452e-11,1.19031320955303e-08,"MisinT344300.1"
"MisinT025500.1",361.951480649219,-2.12366174709553,0.283281926147286,1.05071593110105e-14,2.02169002814533e-11,"MisinT025500.1"
"MisinT528600.1",103.44243559691,5.09823632827711,2.01439696748477,2.11963368329949e-05,0.00305334932320215,"MisinT528600.1"
"MisinT147900.1",552.300634237914,1.81522699751299,1.03148959264019,0.000148080817145427,0.0137867013438551,"MisinT147900.1"
"MisinT226600.1",104.4246768001,4.2491825253859,1.59501543583646,2.35979640331303e-05,0.00330977314185073,"MisinT226600.1"
"MisinT226900.1",159.244291826902,3.53497572417687,1.61775034096025,5.62625038122435e-05,0.00666185141293323,"MisinT226900.1"
"MisinT417700.1",16.3375293215746,1.97540174750416,2.72107350143731,0.000784894420368677,0.0481071523291951,"MisinT417700.1"
"Misin16G001700.1",9224.41346115677,0.617757071243328,0.192141840776203,2.35618977458325e-05,0.00330977314185073,"Misin16G001700.1"
"Misin16G009200.1",237.726985459841,3.18151690078477,2.10073265479299,0.000172901585533124,0.0157083860381063,"Misin16G009200.1"
"Misin16G009600.1",138.164509311166,3.27865595593286,2.17418379887145,0.000168397076101562,0.0154030432512252,"Misin16G009600.1"
"Misin16G046300.1",262.684280849866,1.89991573595405,1.47878830013504,0.00037797728210493,0.028762042476558,"Misin16G046300.1"
"Misin16G048000.1",17.7699361437316,6.19373626549619,2.37904426492781,1.02165033129624e-05,0.00167809181703003,"Misin16G048000.1"
"Misin16G071400.1",12.9780018014143,2.10644314551435,2.3859755536082,0.000712359940113098,0.0447300603421831,"Misin16G071400.1"
"Misin16G075500.1",133.071398413224,2.40587596985747,1.45607466995106,0.000165902531526273,0.0152265739113765,"Misin16G075500.1"
"Misin16G078300.1",1157.76019651931,5.91229033332464,1.3278030191027,3.88839990101576e-07,0.000115103046520453,"Misin16G078300.1"
"Misin16G079400.1",4975.11878788852,2.07939526889935,0.730789187117367,1.84639353549572e-05,0.00270311010121826,"Misin16G079400.1"
"Misin16G083000.1",89.4015523992261,6.69545065173496,2.0667498669931,3.31143207074466e-06,0.000676273703916907,"Misin16G083000.1"
"Misin16G096400.1",381.845693306967,-0.80311628342917,0.526019557703403,0.000383491153830576,0.0289769788395824,"Misin16G096400.1"
"Misin16G121700.1",5090.92912193449,6.17208332079153,0.984809566746993,3.91958552681827e-11,3.30874230705833e-08,"Misin16G121700.1"
"Misin16G145700.1",959.630340849752,0.879649597043781,0.552657376105734,0.000287213720059895,0.0235370862949414,"Misin16G145700.1"
"Misin16G146300.1",22.7212395135428,6.48359849192495,1.75595441193895,1.83563271564941e-06,0.000422626976733383,"Misin16G146300.1"
"Misin16G169600.1",45.9726746931647,6.97973374372704,2.33483673387553,3.69932584513739e-06,0.000746446366692048,"Misin16G169600.1"
"Misin16G185400.1",97.2662376452442,4.6115102348576,1.80887376844695,2.51391523249848e-05,0.00344419028363178,"Misin16G185400.1"
"Misin16G204900.1",143.575865042603,3.09082162250503,0.369325653798968,4.29385266481384e-18,1.6523665165489e-14,"Misin16G204900.1"
"Misin16G207000.1",533.34310915043,3.36393471962501,0.996845755803341,7.38444556642823e-06,0.00129566105174142,"Misin16G207000.1"
"Misin16G208700.1",1860.15049605132,1.99505285015462,0.753088881111633,2.6545906137569e-05,0.00360241988201897,"Misin16G208700.1"
"Misin16G212300.1",172.429537780829,1.50756442299164,1.07132148927475,0.000325957318429146,0.0257114941879506,"Misin16G212300.1"
"Misin16G213000.1",77.4454552178744,-1.80856842537144,1.49427863520914,0.000453301777897974,0.0327947957619265,"Misin16G213000.1"
"Misin16G218500.1",1813.5953396232,-0.508094670840083,0.191980942343259,0.000264921456563777,0.0219624848538344,"Misin16G218500.1"
"Misin16G239400.1",1923.54580828564,3.04444434957562,0.768134363720219,1.79918346332452e-06,0.000419913169181026,"Misin16G239400.1"
"Misin16G243200.1",373.799095139473,3.27930922684388,0.752924040498809,5.55110824380168e-07,0.00015181013027148,"Misin16G243200.1"
"Misin16G244800.1",47.1723646085648,2.821807621263,1.53573426747197,0.000111557787655731,0.0111921337243064,"Misin16G244800.1"
"Misin16G261200.1",4624.47620094671,0.624179723948089,0.203343794457451,3.23371697992934e-05,0.00423884433804606,"Misin16G261200.1"
"Misin16G262700.1",37.3422093670979,1.9235480270521,1.3676160145802,0.000293407321582455,0.0238198438652764,"Misin16G262700.1"
"Misin16G262800.1",2532.00279567175,1.59500602397055,1.00258032931397,0.000215574204068633,0.0188539939029182,"Misin16G262800.1"
"MisinT109400.1",721.862124785761,2.64856388072574,1.87616656615135,0.000241901429188532,0.0206864119008447,"MisinT109400.1"
"MisinT263300.1",55.2065026726769,1.59724098203895,1.10738801110254,0.000295270040427085,0.0239213134255777,"MisinT263300.1"
"MisinT263400.1",41.0111148738296,-2.16475806483829,0.691771415329748,1.06923674340928e-05,0.00172470447758008,"MisinT263400.1"
"MisinT172600.1",150.144246227225,-1.65692248308797,0.714246732760887,4.64633130452464e-05,0.00568373932632303,"MisinT172600.1"
"MisinT360600.1",51.2843907301838,1.31082044842003,1.14459857642829,0.00062961625486182,0.0413161701957132,"MisinT360600.1"
"MisinT551300.1",657.568030533825,-0.563200718422735,0.187619834228284,7.46711674098578e-05,0.00822680806586112,"MisinT551300.1"
"MisinT404400.1",54.8341991058253,3.41123870135241,1.98126199739975,0.000117596229723388,0.0116461339638742,"MisinT404400.1"
"Misin08G001000.1",38.5935729353297,-1.08692509956953,1.00021728854235,0.000815276009660508,0.0494400139371008,"Misin08G001000.1"
"Misin08G022200.1",11.3074581204237,5.44199350369457,2.04511171970479,1.52076305416697e-05,0.00231443812269055,"Misin08G022200.1"
"Misin08G030600.1",615.516999043211,-2.56515403356544,0.462954764405291,2.59365603545611e-09,1.36993351872743e-06,"Misin08G030600.1"
"Misin08G045800.1",26.2368743596448,2.54552491081664,1.94205216456456,0.000297685315137387,0.0240086771751897,"Misin08G045800.1"
"Misin08G059900.1",133.248526920659,1.23572309047745,1.1263609987825,0.000730306174605222,0.0456441359128264,"Misin08G059900.1"
"Misin08G087500.1",5015.56790554966,0.96880506173487,0.61606093019211,0.000271019706831011,0.0223944581373018,"Misin08G087500.1"
"Misin08G105700.1",144.284393741535,3.6198133710291,0.680948719882703,8.59270908445117e-09,3.95668548653681e-06,"Misin08G105700.1"
"Misin08G106400.1",40.1411364033409,1.56446472310635,1.40244468030085,0.000605475356491476,0.0402715862110843,"Misin08G106400.1"
"Misin08G141500.1",970.360217821896,3.76672329955964,0.615049437882941,8.73329430732141e-11,6.81893088126001e-08,"Misin08G141500.1"
"Misin08G154200.1",401.751158157068,1.9666204764293,1.62647481981746,0.000432346414098365,0.0317338733781327,"Misin08G154200.1"
"Misin08G159900.1",50.5216797403015,-1.17261116912491,0.627285388618723,0.000116903638828325,0.0116202648374096,"Misin08G159900.1"
"Misin08G170700.1",193.651823778922,2.0387065178183,0.858365819550745,4.53039614217898e-05,0.00557249068858203,"Misin08G170700.1"
"Misin08G171900.1",167.954430566779,0.634027011235892,0.429816050998217,0.00071623433622092,0.0449209835435414,"Misin08G171900.1"
"Misin08G202400.1",1096.7242091785,0.847648760021427,0.484765840614957,0.000208326778707871,0.0183993527916173,"Misin08G202400.1"
"Misin08G217900.1",300.343903208088,4.79615380437383,1.19458256501601,1.7831309655665e-06,0.000419913169181026,"Misin08G217900.1"
"Misin08G222000.1",188.946098801687,2.64551643559225,1.97526206726958,0.000274223148878156,0.022573682676954,"Misin08G222000.1"
"Misin08G235900.1",1337.73464100402,2.99833677855089,0.587324458593771,2.23324715969096e-08,9.32683649056979e-06,"Misin08G235900.1"
"Misin08G238400.1",779.068016269592,0.699042438719239,0.514618384718151,0.000711971331302499,0.0447300603421831,"Misin08G238400.1"
"Misin08G244100.1",15.7948883601662,1.49764572898666,1.49641702524767,0.000804066881598878,0.0490035104594339,"Misin08G244100.1"
"Misin08G246300.1",557.137369246552,2.28879818786435,0.668707743551155,5.95547180352188e-06,0.00109133007964198,"Misin08G246300.1"
"Misin08G252700.1",179.074117439509,-1.57738640865698,0.906963904355236,0.000157749573302652,0.0145776299514243,"Misin08G252700.1"
"Misin08G260300.1",63.5427708854477,1.82885311390119,1.64106888507338,0.000550323422119514,0.0374858846732139,"Misin08G260300.1"
"Misin08G264600.1",78.3771814614736,2.43375010917491,0.927673267532889,2.93404111078873e-05,0.00391266002088473,"Misin08G264600.1"
"Misin08G280700.1",174.19634212754,-0.827463505499597,0.591600679046181,0.000491873772467916,0.0346061476097011,"Misin08G280700.1"
"Misin08G286400.1",171.502383025092,1.80534817444359,1.14622715547253,0.000214542323637268,0.0187942563999314,"Misin08G286400.1"
"Misin08G287400.1",36.7280515267565,3.01213654143463,1.40591903983757,6.51332983091253e-05,0.00734112227281198,"Misin08G287400.1"
"Misin08G301900.1",43.5603830929475,1.58837355711873,1.42246994099068,0.000598458522827905,0.0398680111498586,"Misin08G301900.1"
"Misin08G304300.1",60.137480246278,2.03467816807033,0.93565418674308,6.60301964935669e-05,0.00742667397931298,"Misin08G304300.1"
"Misin08G304400.1",70.629111944761,2.23070635000859,1.0769405371626,7.93414982109275e-05,0.0085886701322708,"Misin08G304400.1"
"Misin08G312000.1",19.0271075819909,1.96986741336779,2.13675216054732,0.000746372897601384,0.046432840482996,"Misin08G312000.1"
"Misin08G323100.1",152.164382712353,2.81458166939974,0.540617052116152,1.37692129853115e-08,6.13071363292277e-06,"Misin08G323100.1"
"Misin08G324500.1",62.4714257917236,2.52822238862066,2.07480651335585,0.000350640525536685,0.0271809472133653,"Misin08G324500.1"
"Misin01G006900.1",526.291033108339,-0.541609998416234,0.170554363245452,6.21047849655351e-05,0.00716465800860428,"Misin01G006900.1"
"Misin01G008200.1",14.2298017783862,-1.29315420519743,1.01464555826036,0.000471026576981635,0.033566874120219,"Misin01G008200.1"
"Misin01G009800.1",486.32268597637,-1.1656404033072,0.552231706669768,6.25452211382815e-05,0.0071888909362888,"Misin01G009800.1"
"Misin01G012100.1",1169.78360663187,-1.51778178398419,0.724798895697808,7.26233892372838e-05,0.00803405563687611,"Misin01G012100.1"
"Misin01G012200.1",67.1078172407465,-1.81512328760157,0.495165285258355,2.30669503632249e-06,0.000511990507546843,"Misin01G012200.1"
"Misin01G015800.1",905.897085724909,0.922126577812819,0.286860206479774,1.80476505573448e-06,0.000419913169181026,"Misin01G015800.1"
"Misin01G016200.1",501.6277558911,-1.93563847808072,0.477576711920898,9.30090002638524e-07,0.000237481511337206,"Misin01G016200.1"
"Misin01G020100.1",1418.29761574353,-1.63888332647698,0.800162858412287,8.22915146328923e-05,0.00886691070169415,"Misin01G020100.1"
"Misin01G020500.1",119.056863219097,0.931013861483644,0.405144907454116,4.16990353065208e-05,0.00523667955044011,"Misin01G020500.1"
"Misin01G021400.1",572.033706774472,4.42907861632446,1.03618213283847,8.86041743457767e-07,0.000229497591003785,"Misin01G021400.1"
"Misin01G025700.1",330.802780977116,-1.26832701766429,0.383889100964195,1.80825717401388e-06,0.000419913169181026,"Misin01G025700.1"
"Misin01G031800.1",376.756716248853,0.709860655280667,0.384624192169189,0.000256976401794559,0.0216321931979404,"Misin01G031800.1"
"Misin01G032000.1",1826.64334187334,-2.86036877019708,0.443921340135342,9.21741402657513e-12,9.02887601239518e-09,"Misin01G032000.1"
"Misin01G032900.1",9997.44888115706,-0.488402793519059,0.239163055428077,0.000818626887191014,0.0495545208397931,"Misin01G032900.1"
"Misin01G036200.1",420.99754904981,-0.851433179481177,0.72815960644045,0.000815817584966731,0.0494400139371008,"Misin01G036200.1"
"Misin01G036800.1",83.8579683969303,1.86676473900397,1.17222209090746,0.000204827363069083,0.0181904552455782,"Misin01G036800.1"
"Misin01G040500.1",280.129484780411,2.26346272906527,0.768135131239592,1.578957739381e-05,0.00238950416317841,"Misin01G040500.1"
"Misin01G042900.1",578.236048217551,-0.523959361684402,0.250240656001333,0.000564267342604288,0.0381407396413753,"Misin01G042900.1"
"Misin01G043600.1",229.570328281433,0.833360931604361,0.517939608157725,0.000298412743511546,0.0240313700398872,"Misin01G043600.1"
"Misin01G046200.1",168.990910586903,-10.2897586743213,1.58646068546921,5.69420749591449e-14,9.29622511643616e-11,"Misin01G046200.1"
"Misin01G046800.1",424.707492232625,2.16980400083539,0.98806846440839,6.34228385207767e-05,0.0072392064095484,"Misin01G046800.1"
"Misin01G048500.1",293.703805891294,-0.938047815373817,0.434875064423318,6.15478529910538e-05,0.00714631590494186,"Misin01G048500.1"
"Misin01G050400.1",70.40359799142,-8.165501903066,1.64482708438474,7.84423924630018e-09,3.64317577064157e-06,"Misin01G050400.1"
"Misin01G050700.1",156.601312911543,3.19696493513438,0.437572173223316,2.08823470405496e-14,3.87943602348141e-11,"Misin01G050700.1"
"Misin01G053500.1",45.6139233892649,-3.49791050010754,1.48236699136028,4.30888139521331e-05,0.00534887062597044,"Misin01G053500.1"
"Misin01G055200.1",90.6127122487872,-4.51511805915609,0.566987856964964,2.83015870300116e-16,6.62933913583424e-13,"Misin01G055200.1"
"Misin01G055500.1",25.5566981431284,3.13787055463477,2.78181554178191,0.000274445701223293,0.022573682676954,"Misin01G055500.1"
